Area,Production,Rainfall,Season,Temperature,Crop,pH,Nitrogen(kg/ha),ElectricalConductivity(ds/m)
26.0,27.0,59.78375,Rabi,21.99375,Gram,6.1,404.0,4.6
15295.0,21943.0,16.737000000000002,Rabi,12.50125,Wheat,7.4,366.0,5.5
10100.0,7100.0,120.7026666666667,Kharif,26.317,Arhar/Tur,7.2,493.0,5.0
250.0,53.0,200.36133333333333,Kharif,25.79666666666667,Sesamum,6.0,413.0,1.9
187.0,240.0,154.9826666666667,Kharif,28.22300000000001,Maize,6.2,267.0,3.8
2782.0,19327.0,94.74449931498238,Whole Year,28.19801779066781,Potato,6.3,418.0,5.3
289.0,87.0,140.321,Kharif,26.98466666666667,Sesamum,5.6,480.0,3.0
1800.0,600.0,21.02625,Rabi,19.96775,Rapeseed &Mustard,7.5,463.0,4.5
5.0,11.0,78.37175,Summer,31.9855,Rice,6.4,251.0,2.2
185.0,178.0,238.13025,Summer,29.575,Urad,5.1,331.0,3.5
10807.0,11284.0,12.0375,Rabi,20.13025,Rapeseed &Mustard,7.0,415.0,5.0
66418.0,165816.0,24.888,Rabi,20.23525,Wheat,7.3,383.0,4.8
148000.0,671000.0,2.92775,Rabi,18.94925,Wheat,7.4,398.0,2.3
948.0,1548.0,225.4296666666667,Kharif,27.10166666666667,Groundnut,6.5,363.0,2.9
2461.0,1526.0,20.26475,Rabi,20.821,Rapeseed &Mustard,6.3,443.0,2.7
15.0,256.0,167.3655,Summer,23.94225,Potato,5.8,227.0,1.5
400.0,312.0,3.70725,Rabi,19.93775,Gram,7.0,360.0,5.1
31781.0,85046.0,115.6526666666667,Kharif,27.81766666666667,Rice,7.2,220.0,1.8
10590.0,21265.0,224.864,Kharif,26.84233333333333,Rice,5.8,472.0,2.7
300.0,17400.0,227.82941666666665,Whole Year,25.82847222222221,Sugarcane,6.7,470.0,4.4
300.0,200.0,66.64373501203177,Whole Year,30.068082171935053,Dry chillies,5.2,227.0,2.5
944.0,695.0,11.63575,Rabi,20.25875,Gram,6.3,255.0,1.8
27434.0,40575.0,178.2733333333333,Kharif,28.42933333333334,Maize,7.2,455.0,4.2
47.0,1100.0,54.28542253459178,Whole Year,27.65567952237686,Onion,5.0,299.0,2.8
90.0,777.0,96.74924156975284,Whole Year,29.22049959661975,Onion,5.9,228.0,1.5
257.0,200.0,184.68,Kharif,27.943,Urad,5.3,412.0,4.5
126.0,27.6,24.84275,Winter,23.093000000000004,Rapeseed &Mustard,7.2,351.0,1.7
200.0,100.0,100.001,Kharif,27.408,Sesamum,5.8,454.0,1.6
11699.0,15560.0,172.4223333333333,Kharif,26.61,Maize,6.9,321.0,4.2
20425.0,256196.0,51.54259654964813,Whole Year,29.47620348788274,Potato,5.1,333.0,3.3
192.0,278.0,7.241,Rabi,20.4905,Maize,7.0,346.0,2.2
100.0,200.0,151.63299999999995,Kharif,27.59133333333333,Maize,6.8,296.0,4.4
67.0,707.0,82.86976477067527,Whole Year,29.42623668680073,Potato,6.5,443.0,1.8
1858.0,9061.0,18.96575,Rabi,21.96925,Potato,5.4,482.0,1.4
9.0,5.0,85.92724999999999,Summer,31.7,Moong(Green Gram),6.4,287.0,1.7
327.0,239.0,88.12272222222224,Whole Year,27.65547916666667,Dry chillies,6.5,476.0,3.3
100.0,100.0,28.41175,Rabi,23.89325,Maize,6.3,224.0,3.3
1459.0,1679.0,90.33533333333332,Kharif,28.393666666666668,Arhar/Tur,6.0,455.0,5.5
1689.0,3197.0,210.9243333333333,Kharif,26.66066666666667,Rice,6.6,394.0,3.9
492.0,4937.0,131.64375,Summer,30.9865,Onion,6.0,394.0,5.1
48076.0,1195987.0,6.47475,Rabi,20.27275,Potato,6.1,297.0,2.1
27027.0,29136.0,47.4655,Rabi,24.40275,Jowar,6.7,209.0,1.4
2605.0,3234.0,414.4596666666666,Kharif,24.62133333333334,Jowar,6.7,436.0,1.3
6.0,9.0,217.3033333333334,Kharif,26.51566666666666,Maize,5.1,378.0,4.2
51.0,10.0,154.5896666666667,Kharif,28.743,Moong(Green Gram),7.3,488.0,1.2
808.0,4444.0,197.5980030270335,Whole Year,17.74176167121309,Potato,5.9,208.0,3.8
18369.0,16602.0,196.107,Kharif,25.832666666666668,Maize,5.0,477.0,5.2
2836.0,68938.0,44.05693692129629,Whole Year,28.17955902777778,Potato,5.3,488.0,1.6
973.0,616.0,1.26025,Rabi,21.10375,Gram,6.1,235.0,5.1
2930.0,3840.0,141.09466666666668,Kharif,20.15633333333333,Maize,6.3,492.0,1.3
35300.0,22600.0,51.47075,Rabi,23.423,Jowar,5.7,474.0,5.5
2012.0,1341.0,42.44950000000001,Rabi,21.27475,Rapeseed &Mustard,5.6,285.0,4.3
17541.0,27357.0,9.94175,Rabi,22.2705,Rapeseed &Mustard,6.1,429.0,4.5
578.0,727.0,53.29125000000001,Rabi,23.93125,Rapeseed &Mustard,7.0,446.0,4.0
14.0,10.0,102.5956666666667,Kharif,19.85,Arhar/Tur,7.3,407.0,2.4
380.0,220.0,265.4409282889661,Whole Year,21.59367737268518,Dry chillies,5.8,329.0,4.6
28.0,28.0,132.4283333333333,Kharif,28.925666666666668,Groundnut,7.4,276.0,2.9
370.0,4905.0,129.8477732578106,Whole Year,29.265984436533238,Potato,7.2,228.0,4.2
3.0,77012.30591908224,34.85933333333333,Kharif,28.86266666666667,Urad,6.5,463.0,3.1
2045.0,4439.0,134.467,Kharif,26.16466666666667,Maize,7.4,456.0,2.9
297.0,76.0,88.82139756944444,Whole Year,27.22621932870371,Dry chillies,5.5,363.0,4.0
590.0,1200.0,181.11886356256431,Whole Year,21.99541588300541,Dry chillies,5.2,314.0,1.8
1525.0,535.0,61.30475,Rabi,25.3465,Moong(Green Gram),7.1,230.0,2.7
164.0,78.0,181.9706666666667,Kharif,18.804666666666673,Arhar/Tur,6.5,378.0,4.5
7746.0,5320.0,127.3276666666667,Kharif,24.10166666666666,Arhar/Tur,5.3,309.0,4.8
780.0,825.0,172.6966666666667,Kharif,26.59533333333333,Maize,5.6,219.0,3.3
100.0,300.0,138.216,Kharif,27.251,Onion,6.4,283.0,2.8
755.0,1848.0,45.882250000000006,Rabi,24.14775,Maize,7.3,248.0,3.8
17920.0,57541.0,456.09675,Summer,23.3895,Rice,5.9,410.0,1.2
368.0,265.0,381.473,Kharif,27.87666666666667,Urad,5.8,222.0,3.7
3539.0,3047.0,163.26875,Summer,31.08975,Moong(Green Gram),7.3,274.0,1.8
70.0,40.0,227.4527670168151,Whole Year,19.229926135704623,Dry chillies,5.3,334.0,5.3
9.0,77012.30591908224,30.642,Kharif,29.76666666666667,Maize,6.0,214.0,3.3
15721.0,39188.0,119.7795,Autumn,23.9235,Rice,7.5,435.0,2.3
3323.0,8461.0,71.8105,Rabi,24.5985,Maize,6.3,477.0,3.2
20.0,13.0,175.8766666666667,Kharif,28.30366666666667,Moong(Green Gram),5.1,442.0,1.9
6946.0,88230.0,174.37367361111112,Whole Year,24.54809722222221,Potato,5.2,472.0,4.7
3801.0,6568.0,71.93925,Rabi,23.63,Groundnut,5.4,382.0,4.6
42793.0,28843.0,4.59075,Rabi,17.041,Wheat,7.2,458.0,5.4
3681.0,1848.0,19.2025,Rabi,23.62025,Wheat,5.5,250.0,4.6
14509.0,20632.0,17.34825,Rabi,17.07225,Wheat,5.1,346.0,5.6
567.0,371.0,193.759,Kharif,28.338,Arhar/Tur,5.5,325.0,4.1
394.0,9290.0,71.29486627121914,Whole Year,28.611273678626556,Sugarcane,7.0,355.0,4.7
1040.0,1004.0,86.06266666666666,Kharif,26.29433333333334,Jowar,6.6,440.0,2.3
222487.0,459300.0,43.60033333333334,Kharif,29.31,Rice,5.7,252.0,4.5
1349.0,1057.0,10.1745,Rabi,20.26475,Gram,7.3,360.0,1.8
8.0,100.0,46.6583529437749,Whole Year,27.268329995333534,Dry chillies,7.3,218.0,4.6
1600.0,800.0,238.395,Summer,29.9505,Moong(Green Gram),5.0,278.0,2.1
14500.0,9700.0,136.1406666666666,Kharif,26.07,Rice,6.4,411.0,2.1
7500.0,4500.0,207.96,Kharif,25.96466666666667,Jowar,6.5,427.0,5.6
98.0,84.0,40.6315,Rabi,23.0295,Moong(Green Gram),7.0,498.0,3.6
93.0,10.0,580.0649999999998,Summer,28.352,Moong(Green Gram),7.4,227.0,4.3
215.0,106.0,7.192,Rabi,20.88225,Urad,6.6,452.0,3.9
2433.0,365.0,152.46366666666668,Kharif,28.88666666666667,Sesamum,5.4,361.0,2.9
789.0,3044.0,193.2153333333333,Kharif,25.28933333333333,Maize,6.0,425.0,3.2
1597.0,1139.0,66.108,Kharif,30.189,Arhar/Tur,6.0,399.0,3.6
84.0,23.8,7.81475,Winter,22.73425,Moong(Green Gram),5.2,216.0,1.6
50.0,40.0,23.7345,Rabi,14.95575,Gram,5.9,396.0,4.9
1950.0,1194.0,15.8125,Rabi,21.32075,Rapeseed &Mustard,6.4,232.0,1.7
17876.0,21397.0,72.26525,Autumn,23.782,Rice,6.3,438.0,1.4
24.0,12.0,121.976,Kharif,24.72933333333333,Sesamum,5.5,309.0,3.3
7940.0,6364.0,4.3815,Rabi,20.4245,Rapeseed &Mustard,6.1,267.0,2.9
52.0,121.0,112.3775,Summer,30.687,Rice,6.6,462.0,1.2
28.0,6.0,32.96675,Rabi,21.567,Urad,6.6,432.0,4.7
11.0,33.0,65.58061302991986,Whole Year,26.58373847356095,Potato,5.5,305.0,2.6
17796.0,4983.0,229.23925,Summer,28.92475,Moong(Green Gram),5.5,482.0,3.1
8366.0,15865.0,281.8064764280542,Whole Year,27.421998403455486,Rice,6.7,412.0,4.6
537.0,1171.0,103.528,Kharif,26.296,Dry chillies,6.9,482.0,3.1
92.0,98.0,142.56633333333332,Kharif,28.73666666666666,Jowar,7.2,407.0,5.0
556.0,387.0,56.05597202712018,Whole Year,28.5975137344453,Dry chillies,5.3,422.0,2.0
3481.0,3618.0,241.98875,Summer,30.22825,Moong(Green Gram),6.3,284.0,3.4
25000.0,1700000.0,85.78115837660215,Whole Year,25.808352239663712,Sugarcane,7.2,472.0,1.3
11.0,68.0,326.29925,Summer,24.6295,Onion,7.1,201.0,4.8
774.0,273.0,184.58633333333333,Kharif,27.02566666666667,Urad,7.0,268.0,3.7
15770.0,23430.0,273.06166666666667,Kharif,24.68433333333333,Rice,6.8,380.0,3.9
802.0,2530.0,225.94333333333333,Kharif,26.92333333333333,Dry chillies,7.3,463.0,2.3
392000.0,1890000.0,11.3505,Rabi,18.4695,Wheat,5.3,259.0,3.1
21.0,19.0,216.91466666666668,Kharif,26.88233333333333,Jowar,6.7,345.0,4.2
1300.0,1600.0,257.0465,Summer,25.47175,Groundnut,7.2,336.0,1.3
22499.0,46603.0,97.00866666666668,Kharif,27.53233333333333,Maize,7.0,258.0,3.7
253.0,107.0,195.07066666666668,Kharif,27.69066666666667,Moong(Green Gram),7.4,429.0,5.3
20992.0,27344.0,63.78825,Rabi,23.298,Wheat,5.2,320.0,4.6
81.0,42.0,27.67575,Rabi,20.249,Moong(Green Gram),5.6,402.0,2.8
500.0,600.0,9.75475,Rabi,18.45925,Gram,5.6,248.0,3.4
262.0,3071.0,147.3548926086007,Whole Year,27.79194909885652,Potato,6.3,322.0,1.3
6786.0,12064.0,79.43566666666666,Kharif,24.920333333333332,Jowar,6.0,438.0,5.6
111.0,17.0,234.87266666666667,Kharif,20.69566666666667,Moong(Green Gram),5.9,202.0,1.5
155.0,376.0,84.06599999999997,Rabi,25.87225,Rapeseed &Mustard,6.9,449.0,1.9
1.0,1.0,93.31675,Summer,29.36425,Moong(Green Gram),5.6,252.0,3.2
116820.0,330487.0,123.3803333333333,Kharif,27.30633333333333,Rice,5.9,483.0,1.7
75300.0,94400.0,175.833,Kharif,25.256,Jowar,6.4,231.0,4.0
881.0,10327.0,30.38825,Rabi,19.82875,Onion,6.9,491.0,4.9
786.0,3296.0,190.3153333333333,Kharif,28.807,Dry chillies,7.4,427.0,5.0
8600.0,12500.0,9.47475,Rabi,22.648000000000003,Jowar,5.3,448.0,3.1
223.0,92.0,197.80900000000003,Kharif,27.29300000000001,Urad,6.5,493.0,2.4
29.0,20.0,105.89525,Rabi,22.29675,Gram,5.5,399.0,3.9
700.0,200.0,56.797,Rabi,24.4025,Rapeseed &Mustard,6.8,297.0,3.0
53245.0,61248.0,18.59525,Rabi,21.3735,Wheat,5.8,353.0,3.5
3193.0,283.0,140.4376666666667,Kharif,26.885,Sesamum,5.5,392.0,3.0
20960.0,3923.0,101.4553333333333,Kharif,25.392,Moong(Green Gram),5.1,326.0,4.8
157414.0,522525.0,7.099500000000001,Rabi,20.147,Wheat,5.2,434.0,4.0
56586.0,8035.0,159.887,Kharif,25.44166666666667,Arhar/Tur,5.9,366.0,1.3
89.0,887.0,54.4366136412095,Whole Year,26.01162615936098,Onion,5.7,489.0,2.7
807.0,516.0,322.37966666666665,Kharif,27.353,Sesamum,5.7,289.0,5.0
11726.0,16744.0,142.247,Kharif,27.36066666666667,Rice,7.4,419.0,1.7
44510.0,94380.0,237.741,Kharif,27.15066666666667,Rice,7.4,498.0,3.8
295.0,78.0,55.40775,Rabi,23.7665,Rapeseed &Mustard,7.1,413.0,3.6
75.0,418.0,144.67333333333332,Kharif,24.181,Onion,6.6,418.0,2.5
306.0,207.0,4.92875,Rabi,18.25325,Rapeseed &Mustard,5.8,432.0,5.2
7486.0,19359.0,84.1315,Rabi,24.98825,Rice,5.3,276.0,4.6
684.0,200.0,76.14800000000002,Kharif,27.90566666666667,Urad,6.9,471.0,3.1
700.0,700.0,128.982,Kharif,28.15433333333333,Arhar/Tur,7.1,445.0,4.0
137879.0,167028.0,2.3825,Rabi,19.45925,Rapeseed &Mustard,7.4,297.0,5.7
8155.0,10655.0,216.1163333333334,Kharif,22.76299999999999,Rice,5.7,215.0,5.4
78.0,77.0,12.761,Rabi,18.23475,Gram,5.1,325.0,3.3
279.0,185.0,181.344,Kharif,27.72300000000001,Moong(Green Gram),5.8,275.0,3.5
1780.0,46944.0,44.334,Rabi,24.445,Onion,7.5,345.0,4.4
90.0,211.0,195.43075,Summer,30.52725,Rice,5.2,250.0,5.4
123.0,4685.0,64.65829971560463,Whole Year,27.16303163446287,Sugarcane,5.0,318.0,4.2
1303.0,6604.0,214.35225,Summer,30.13,Maize,5.4,294.0,1.4
2647.0,10122.0,45.66025,Autumn,25.3025,Maize,6.7,444.0,1.7
5844.0,14487.0,84.06599999999997,Rabi,25.87225,Groundnut,6.2,467.0,1.4
22.0,36.0,95.89675,Summer,30.744,Maize,6.1,469.0,5.1
1900.0,1300.0,42.69366666666667,Kharif,29.40866666666667,Moong(Green Gram),6.0,325.0,3.9
55.0,364.0,186.131,Kharif,23.669,Onion,6.7,311.0,5.3
225.0,8883.0,227.6427361111111,Whole Year,24.893798611111112,Sugarcane,5.3,356.0,3.9
822.0,439.0,32.084999999999994,Rabi,17.61725,Urad,6.7,431.0,4.9
54253.0,130500.0,2.86225,Rabi,20.70575,Wheat,6.3,274.0,3.5
214.0,254.0,224.246,Kharif,26.13466666666666,Groundnut,7.4,261.0,2.6
2607.0,6013.0,51.85574999999999,Rabi,23.93275,Maize,5.1,393.0,2.7
2480.0,2327.0,15.8185,Rabi,19.5515,Gram,6.1,277.0,5.5
153.0,494.0,188.4637591074358,Whole Year,25.3415410122254,Onion,5.0,310.0,3.6
4504.0,1022.0,150.5873333333334,Kharif,28.091,Arhar/Tur,5.6,356.0,5.7
13412.0,14700.0,8.629999999999999,Rabi,18.578,Rapeseed &Mustard,5.8,483.0,3.2
15487.0,13753.0,3.02175,Rabi,19.984,Gram,6.9,364.0,1.4
4270.0,49130.0,79.795,Whole Year,25.65433333333334,Potato,7.2,276.0,5.0
100.0,100.0,15.3475,Rabi,24.10825,Rapeseed &Mustard,5.7,318.0,3.2
2400.0,2174.0,152.062,Kharif,26.364,Jowar,6.9,221.0,2.8
1638.0,407.9,5.0065,Winter,22.90525,Urad,7.1,490.0,4.5
1122.0,999.0,176.46966666666668,Kharif,27.096,Maize,5.3,491.0,5.0
21000.0,59000.0,117.5183333333334,Kharif,27.26066666666667,Rice,6.9,367.0,5.6
675.0,3492.0,42.85075000000001,Rabi,24.19400000000001,Onion,7.0,475.0,5.1
138.0,77012.30591908224,11.70675,Rabi,18.6195,Gram,5.1,399.0,3.0
7522.0,11307.0,45.27475,Autumn,24.763,Rice,6.3,422.0,2.7
8.0,6.0,211.265,Kharif,27.82866666666667,Sesamum,6.1,490.0,4.8
593.0,106.1,4.39075,Winter,21.9345,Sesamum,7.3,285.0,3.6
6407.0,3371.0,204.0053333333333,Kharif,25.88166666666666,Rice,5.0,408.0,2.0
95.0,88.0,16.31875,Rabi,19.11775,Gram,7.2,349.0,1.6
182166.0,224611.0,12.98175,Rabi,20.963,Gram,5.7,255.0,2.1
4914.0,1938.0,200.05766666666668,Kharif,21.49966666666667,Moong(Green Gram),5.8,277.0,2.4
2430.0,9776.0,152.064,Kharif,24.417333333333332,Maize,6.5,362.0,2.4
10908.0,8748.0,13.91675,Rabi,19.95775,Rapeseed &Mustard,5.0,337.0,3.2
96.0,6.0,163.89,Kharif,27.69333333333334,Moong(Green Gram),6.1,409.0,3.3
12.33,10.0,21.50125,Rabi,19.98575,Gram,6.3,311.0,5.3
33.0,25.0,253.452,Kharif,27.683000000000003,Arhar/Tur,5.6,318.0,4.4
30.0,25.0,33.89375,Rabi,21.29925,Groundnut,5.6,246.0,2.6
3566.0,148664.0,78.31072499321898,Whole Year,28.67216325974007,Sugarcane,7.3,321.0,2.2
2621.0,1030.0,149.232,Kharif,28.77,Urad,6.4,497.0,2.7
5.0,38.0,168.894,Kharif,24.317,Potato,7.1,370.0,2.3
140.0,120.0,17.837,Rabi,21.5645,Rapeseed &Mustard,5.9,416.0,1.6
238.0,493.0,79.2465,Autumn,22.73475,Rice,6.5,242.0,4.3
18552.0,12615.0,82.524,Kharif,29.29433333333334,Groundnut,7.1,490.0,5.2
52200.0,53300.0,148.018,Kharif,26.47433333333333,Jowar,6.5,238.0,4.8
15660.0,11145.0,19.1325,Rabi,20.50125,Rapeseed &Mustard,5.9,251.0,1.8
2546.0,5162.0,116.20418281379361,Whole Year,29.02511388779914,Sugarcane,6.0,490.0,1.7
170.0,179.0,358.4573333333333,Kharif,27.96833333333333,Arhar/Tur,6.9,351.0,2.2
2556.0,40200.0,35.30960763888889,Whole Year,27.52452777777778,Potato,6.1,398.0,5.1
93.0,56.0,176.28566666666669,Kharif,27.25133333333333,Urad,7.2,244.0,1.5
13.0,7.0,227.0985,Summer,27.8735,Moong(Green Gram),7.1,309.0,4.1
600.0,300.0,195.90133333333333,Kharif,26.099,Groundnut,5.8,445.0,4.9
4028.0,72607.0,71.20886777248536,Whole Year,27.196364291304626,Potato,6.6,308.0,2.8
4224.0,1455.0,131.547,Kharif,26.31633333333333,Urad,5.2,374.0,1.7
62.0,804.0,88.90461752919585,Whole Year,27.29464151760448,Onion,6.3,342.0,4.3
29351.0,66845.0,272.6633333333334,Kharif,24.88166666666667,Groundnut,6.8,435.0,3.0
5.0,4.0,29.19775,Rabi,20.75075,Gram,7.3,222.0,5.5
300.0,300.0,125.716,Kharif,28.08333333333333,Maize,7.2,305.0,1.8
7205.0,8574.0,38.90266666666667,Kharif,29.43766666666667,Maize,6.7,285.0,2.5
123.0,136.0,2.86875,Rabi,20.1915,Maize,7.0,334.0,1.6
133153.0,527000.0,5.16875,Rabi,19.564,Wheat,7.3,356.0,4.4
80711.0,73124.0,2.132,Rabi,19.91775,Rapeseed &Mustard,6.5,460.0,2.6
8725.0,3230.0,141.969,Kharif,26.65833333333333,Urad,7.5,206.0,2.5
2181.0,1784.0,11.62325,Rabi,19.30875,Gram,6.1,299.0,1.3
487.0,836.0,47.19425,Rabi,24.75725,Gram,7.4,207.0,1.8
1100.0,1700.0,50.53366666666667,Kharif,23.18333333333333,Maize,6.4,322.0,1.4
64873.0,68765.0,14.95975,Rabi,19.73875,Gram,6.1,387.0,5.7
1.0,0.6,100.51625,Autumn,22.238000000000003,Groundnut,6.0,447.0,4.0
96664.0,193811.0,191.36166666666668,Kharif,29.047666666666668,Rice,6.4,270.0,5.5
100000.0,387000.0,68.395,Kharif,28.68566666666666,Rice,6.9,382.0,5.2
60810.0,68517.0,1.93025,Rabi,21.28575,Gram,5.1,263.0,1.6
12522.0,37140.0,43.63124999999999,Rabi,21.28675,Maize,6.7,275.0,4.5
2624.0,2440.3,220.88,Kharif,28.776,Groundnut,5.1,289.0,5.2
4.0,4.0,37.27200576292439,Whole Year,27.6843384854038,Potato,6.8,246.0,3.4
84.0,72.0,264.6263333333333,Kharif,27.01466666666667,Arhar/Tur,6.1,316.0,2.2
4578.0,12425.0,21.5975,Rabi,22.34025,Maize,7.1,293.0,2.0
236.0,449.3,7.138499999999999,Winter,24.005,Groundnut,7.3,207.0,3.8
63.0,12.0,187.3683333333333,Kharif,27.805,Urad,5.6,460.0,4.2
1603.0,77064.2,5.74325,Winter,23.776,Sugarcane,5.5,412.0,5.3
360.0,1890.0,217.8113627507716,Whole Year,22.40499059606482,Potato,7.3,452.0,4.0
222.0,97.0,99.3,Kharif,27.242,Sesamum,6.9,468.0,2.0
26.0,16.0,161.71175,Summer,31.099,Urad,5.3,474.0,2.9
6656.0,7853.0,8.5365,Rabi,19.749,Gram,6.9,453.0,3.9
24716.0,34856.0,7.047500000000001,Winter,19.9715,Rice,7.1,499.0,4.5
9406.0,7134.0,66.32933333333334,Kharif,27.52866666666667,Groundnut,6.5,314.0,4.1
110.0,1000.0,49.090237322745025,Whole Year,27.553236561929804,Dry chillies,7.3,284.0,3.2
86465.0,103175.0,15.804,Rabi,23.31875,Rapeseed &Mustard,5.3,461.0,4.2
16.0,18.0,4.212249999999999,Rabi,20.384,Gram,6.8,265.0,4.7
3557.0,2838.0,18.41225,Rabi,20.18925,Gram,6.2,278.0,4.0
39.0,48.0,82.20200000000001,Kharif,28.01933333333334,Groundnut,6.6,398.0,1.6
316.0,103.0,229.789,Summer,28.465,Moong(Green Gram),7.4,291.0,5.6
40681.0,25385.0,134.8313333333333,Kharif,26.58866666666667,Jowar,5.8,262.0,1.2
6614.0,16000.0,580.0649999999998,Summer,28.352,Rice,5.6,355.0,2.2
5.0,1.0,209.225,Kharif,28.178,Moong(Green Gram),6.0,401.0,4.5
161551.0,645162.0,108.02325,Rabi,25.44075,Rice,6.1,480.0,2.6
213.0,105.0,168.987,Kharif,28.36733333333333,Groundnut,7.3,236.0,3.8
486.0,534.0,28.615,Rabi,24.719,Groundnut,6.6,243.0,5.4
1134.0,980.0,145.362,Kharif,28.426,Groundnut,6.3,293.0,3.8
8087.0,9106.0,2.80225,Rabi,21.37125,Gram,5.9,262.0,5.1
3473.0,23742.0,70.08200000000001,Rabi,24.26,Onion,5.0,284.0,5.1
971.0,10215.0,63.51175,Rabi,23.6625,Onion,6.5,235.0,4.7
1031.0,632.0,226.35,Kharif,27.087,Sesamum,7.0,414.0,1.3
3465.0,61199.0,16.65925,Rabi,21.1355,Potato,6.8,287.0,1.3
67372.0,88325.0,78.27225,Rabi,25.4005,Gram,5.4,396.0,3.4
2013.0,2728.0,263.70142324868067,Whole Year,28.6849021899028,Arhar/Tur,7.0,448.0,2.3
398.0,17175.0,82.03086559606483,Whole Year,27.86998914930555,Sugarcane,5.3,258.0,1.2
10705.0,16115.0,122.23366666666668,Kharif,27.68866666666667,Rice,6.3,249.0,1.6
2501.0,2653.0,81.44024999999998,Autumn,24.697,Rice,6.9,344.0,5.2
20700.0,25000.0,5.69325,Rabi,23.4985,Wheat,5.5,491.0,4.7
7.0,6.0,109.14733333333332,Kharif,29.07800000000001,Dry chillies,6.8,434.0,4.5
46939.0,21639.0,206.91566666666668,Kharif,27.36566666666667,Arhar/Tur,5.8,482.0,3.8
977.0,699.0,207.12886985502655,Whole Year,26.86340486664083,Dry chillies,5.6,255.0,2.0
217.0,116.0,210.26575,Summer,30.6155,Moong(Green Gram),6.5,355.0,4.6
3000.0,4200.0,184.43275,Summer,29.24425,Groundnut,6.5,489.0,3.4
4178.0,1818.0,59.81733333333333,Kharif,28.00066666666666,Arhar/Tur,6.5,291.0,1.8
1636.0,64609.0,79.68766666666669,Whole Year,25.08541666666667,Sugarcane,5.2,267.0,2.4
5414.0,895.0,334.1066666666666,Kharif,23.532,Sesamum,6.6,439.0,3.8
27827.0,22568.0,140.6605,Summer,30.1335,Moong(Green Gram),5.1,297.0,4.7
36721.0,45056.0,212.7663333333333,Kharif,25.78833333333333,Maize,5.3,208.0,3.4
23190.0,43740.0,262.789,Kharif,22.47433333333333,Rice,5.9,335.0,1.4
200.0,100.0,96.879,Kharif,27.84766666666667,Moong(Green Gram),7.1,402.0,5.0
1522.0,4574.0,47.57125,Rabi,24.66025,Dry chillies,5.7,243.0,3.3
5800.0,1900.0,238.43366666666668,Kharif,25.99900000000001,Rice,5.9,373.0,4.5
449.0,883.0,222.901,Kharif,27.857,Maize,5.4,431.0,3.3
44.0,29.0,65.63974999999999,Autumn,24.88125,Sesamum,5.5,260.0,4.9
148.0,180.0,178.52633333333333,Kharif,26.93666666666667,Maize,5.4,322.0,5.5
3.0,2.0,166.77900000000002,Summer,28.65125,Moong(Green Gram),6.6,235.0,3.2
139.0,100.0,47.91033333333333,Kharif,28.25533333333334,Sesamum,5.7,465.0,1.2
11995.0,763482.0,60.90591423532774,Whole Year,30.22028997131548,Sugarcane,6.3,360.0,3.2
4000.0,15000.0,136.84175,Rabi,22.4835,Dry chillies,5.3,475.0,3.5
650.0,414.0,22.11625,Rabi,20.99525,Urad,6.6,262.0,5.6
2.0,60.0,114.8587483984099,Whole Year,28.309776662992657,Sugarcane,5.5,304.0,3.2
477.0,4521.0,215.7967639184716,Whole Year,19.47982937413489,Potato,5.9,241.0,3.1
2.0,3.0,74.01934647549078,Whole Year,28.65237582737456,Dry chillies,6.8,391.0,1.2
425.0,80.3,83.35275,Autumn,23.94925,Urad,7.1,476.0,2.7
618.0,510.0,160.7445,Summer,30.095,Moong(Green Gram),6.1,272.0,2.8
2832.0,1265.0,136.8273333333333,Kharif,26.86733333333333,Arhar/Tur,5.2,415.0,3.0
6.0,1.0,91.69325,Rabi,26.197,Rapeseed &Mustard,6.0,453.0,1.5
1360.0,512.0,170.83666666666667,Kharif,25.81933333333333,Moong(Green Gram),6.1,252.0,2.9
5660.0,483930.0,70.97821375968701,Whole Year,28.27879007468546,Sugarcane,6.1,305.0,3.5
67026.0,45041.0,65.29075,Rabi,25.0745,Urad,5.3,389.0,5.6
9587.0,10598.0,141.21066666666667,Kharif,27.86566666666667,Jowar,6.4,459.0,4.6
1970.0,589.0,216.91466666666668,Kharif,26.88233333333333,Moong(Green Gram),5.8,216.0,2.6
1035.0,638.0,265.9423333333334,Kharif,26.00633333333333,Sesamum,5.2,374.0,4.2
166621.0,388394.0,17.37775,Rabi,19.94175,Wheat,5.4,428.0,1.1
5203.0,7248.0,182.329,Kharif,27.08933333333333,Jowar,5.8,481.0,1.2
200.0,100.0,2.997,Rabi,18.67875,Gram,5.9,445.0,3.0
6195.0,61778.0,54.83072447597515,Whole Year,27.84192922286223,Onion,5.4,250.0,5.6
16.0,18.2,21.32325,Winter,22.8445,Maize,7.1,497.0,2.9
13616.0,6675.0,174.50033333333332,Kharif,26.16733333333334,Urad,7.5,389.0,2.5
6500.0,6230.0,113.35675,Autumn,23.4755,Rice,7.5,275.0,2.6
87.0,32.0,199.61566666666667,Kharif,27.00066666666666,Arhar/Tur,7.1,486.0,3.6
913.0,110.5,31.13875,Rabi,22.53425,Rapeseed &Mustard,7.2,281.0,1.5
94353.0,363087.0,23.0565,Rabi,20.10225000000001,Wheat,5.2,251.0,2.7
